source,similarity,target,rank
88,0.007871258400181547,35,74
89,0.00837300524965634,35,75
9,0.00850687653004778,35,76
78,0.008652489762156934,35,77
106,0.009002971689910377,35,78
98,0.00924465390503082,35,79
11,0.00937582332357434,35,80
40,0.01000423015605123,35,81
6,0.011205240926895343,35,82
38,0.01554676849757397,35,83
46,0.016273341604911118,35,84
94,0.01668183422403635,35,85
3,0.046117887511184064,35,86
18,0.04879772012732342,35,87
112,0.07542438770048876,35,88
79,0.0036762297794045162,37,1
77,0.003680545389102563,37,2
23,0.0037425294436546075,37,3
120,0.0037726924446576104,37,4
41,0.003778961086779775,37,5
75,0.0038053657620219505,37,6
90,0.003809375829355366,37,7
81,0.003837802416876812,37,8
93,0.0038547815969663946,37,9
69,0.0038856853956770188,37,10
0,0.0038979380702808264,37,11
110,0.003919657584712577,37,12
119,0.003923409650000376,37,13
13,0.003952948617225505,37,14
51,0.003961540093398219,37,15
82,0.003977898383272227,37,16
27,0.003988332099710834,37,17
113,0.003991580309253173,37,18
34,0.003996403530800552,37,19
31,0.003996505978331344,37,20
56,0.004025147547189856,37,21
80,0.004028477583261747,37,22
24,0.004045723168736637,37,23
4,0.004072401896730304,37,24
16,0.00407491892176759,37,25
117,0.004097936066408625,37,26
72,0.004100352177210831,37,27
45,0.004113073789753563,37,28
85,0.004116479615421387,37,29
28,0.004117920959227583,37,30
8,0.004120392075348089,37,31
86,0.004133345296897906,37,32
68,0.0041531416003011135,37,33
74,0.004158468784490887,37,34
65,0.004194869262359124,37,35
63,0.004211166858918092,37,36
83,0.004217324578895565,37,37
87,0.004221032289250748,37,38
19,0.0042413147719828626,37,39
97,0.004290655061641613,37,40
47,0.004311402417729426,37,41
14,0.004314606771352092,37,42
1,0.004319288822530742,37,43
107,0.004354563264637457,37,44
111,0.004447928333899176,37,45
30,0.004467849969554627,37,46
29,0.004486554390102371,37,47
12,0.004560387346256967,37,48
5,0.004580923750260979,37,49
96,0.0049918331475383715,37,50
22,0.005070414789596356,37,51
48,0.0053702285663634886,37,52
76,0.005496093813462721,37,53
116,0.00554126537901134,37,54
84,0.005701217117258683,37,55
55,0.005732262804718835,37,56
35,0.005827279818120923,37,57
73,0.0059626360850865145,37,58
17,0.0061590781623031,37,59
64,0.006310229769220355,37,60
62,0.006319795117443183,37,61
102,0.006368392734460215,37,62
26,0.006554929978967672,37,63
44,0.006584849038235863,37,64
42,0.006712412978756466,37,65
10,0.00727140349076183,37,66
2,0.0075223311165733,37,67
88,0.007667328498597525,37,68
7,0.007702978209088163,37,69
25,0.007861462029536859,37,70
89,0.008290209165118023,37,71
101,0.008615826760585144,37,72
9,0.008916650519635416,37,73
78,0.009111654125810165,37,74
95,0.00942482033539993,37,75
114,0.009579568753057432,37,76
33,0.009700855251419727,37,77
11,0.01007883794043174,37,78
106,0.010185784717739121,37,79
6,0.012246467006526318,37,80
98,0.012683527983984533,37,81
40,0.013966914682954745,37,82
38,0.018316887747175215,37,83
46,0.02092141152033511,37,84
94,0.022181671247626045,37,85
18,0.051442880519946166,37,86
3,0.056119807132287924,37,87
112,0.07923460122462811,37,88
23,0.003872914830270413,38,1
16,0.003969643403680667,38,2
75,0.003970640102452294,38,3
113,0.0039898507645160786,38,4
120,0.004019565842004469,38,5
82,0.0040423414175949635,38,6
28,0.004098196277386057,38,7
0,0.004120833695154702,38,8
119,0.004126185088857759,38,9
24,0.004136353262455539,38,10
85,0.0041542008484092285,38,11
86,0.004169621931380485,38,12
69,0.004178019058878268,38,13
117,0.004179396535298308,38,14
4,0.004195897626109946,38,15
72,0.004203783000904182,38,16
87,0.0042070355209378185,38,17
34,0.0042102999313394784,38,18
110,0.004222169322908753,38,19
90,0.004224633381767817,38,20
81,0.004239865522571162,38,21
31,0.00424284618781412,38,22
13,0.004247508027470093,38,23
47,0.004254359551710829,38,24
56,0.004256467923480889,38,25
45,0.0042719995654530996,38,26
68,0.004272579630994144,38,27
14,0.004279217394994372,38,28
1,0.004287370405881119,38,29
8,0.004296787367178978,38,30
74,0.004298137519734957,38,31
80,0.004306148672298171,38,32
63,0.004313237826234273,38,33
41,0.004340417024903398,38,34
19,0.0043728471632793475,38,35
51,0.004374948474764384,38,36
12,0.00437505810329486,38,37
83,0.0044073760045331145,38,38
79,0.0044266474051629645,38,39
93,0.0044417357278937475,38,40
30,0.004485495246046911,38,41
77,0.004500919636553524,38,42
107,0.004508654951640989,38,43
37,0.004517135599577671,38,44
27,0.004553886637574278,38,45
65,0.0045873800940784415,38,46
5,0.004854741537361762,38,47
48,0.005008871132534898,38,48
111,0.005042528186388395,38,49
29,0.005127855808399473,38,50
76,0.005213840512809709,38,51
97,0.005355371891206162,38,52
64,0.005471646819501408,38,53
102,0.005624780728111678,38,54
116,0.005663805156372659,38,55
73,0.005810474785196473,38,56
96,0.005987416722510908,38,57
35,0.006001456053795096,38,58
17,0.006073730725805082,38,59
26,0.006101507359527414,38,60
22,0.006290344219399002,38,61
10,0.00650380925413907,38,62
84,0.006510949105664299,38,63
44,0.006697939804769182,38,64
42,0.006749472110554211,38,65
55,0.0068623574810634524,38,66
88,0.006877223159550194,38,67
7,0.0072292089551594385,38,68
78,0.00753474975701296,38,69
2,0.007582815361348194,38,70
89,0.007598738925442383,38,71
62,0.00784013566806796,38,72
25,0.007906510677698098,38,73
101,0.008104225189969227,38,74
9,0.008326958723935962,38,75
11,0.008745829875482114,38,76
95,0.008815329700578522,38,77
114,0.009221668167148311,38,78
106,0.009249370307554683,38,79
33,0.009781561550119333,38,80
6,0.011439156823060626,38,81
98,0.011845221130690309,38,82
40,0.01284349573860799,38,83
46,0.018512324160604887,38,84
94,0.020699060283487447,38,85
18,0.047190049312222926,38,86
3,0.053592262666527724,38,87
112,0.07164726013864942,38,88
2,0.006088283952633833,40,1
98,0.0061849105389195635,40,2
42,0.006344567634773646,40,3
116,0.006349714347830271,40,4
33,0.006449457570093298,40,5
35,0.006594889589322972,40,6
95,0.006710356915227034,40,7
101,0.006850002618580486,40,8
44,0.00687581682382532,40,9
73,0.006987182106608092,40,10
102,0.007078487111012555,40,11
48,0.007105469656355723,40,12
114,0.007152850402955213,40,13
84,0.007270910263804442,40,14
25,0.007494845245133219,40,15
87,0.0075454072980150055,40,16
96,0.00766152857353064,40,17
64,0.007722016947729227,40,18
47,0.007727661683915588,40,19
83,0.00792151745426195,40,20
86,0.008109411398728228,40,21
29,0.00816600035344106,40,22
63,0.008311942791766724,40,23
14,0.008341748135334281,40,24
76,0.008357421871876825,40,25
11,0.008377187721823942,40,26
119,0.008437369855491483,40,27
106,0.00845810565408689,40,28
78,0.00846597173228325,40,29
9,0.00856444568680148,40,30
55,0.008639908335014601,40,31
107,0.00864162109053035,40,32
26,0.008734151889128294,40,33
19,0.00875563968977544,40,34
16,0.008763504838083747,40,35
113,0.008773122327182414,40,36
0,0.008793378058384094,40,37
17,0.008828016812535422,40,38
23,0.008943405448958774,40,39
120,0.008970338320716253,40,40
74,0.008971387781448015,40,41
82,0.008971662658662116,40,42
7,0.009085525314493914,40,43
75,0.00912368444201106,40,44
85,0.009155669047197779,40,45
117,0.009184343847943754,40,46
90,0.009222842289318578,40,47
80,0.009323894894568863,40,48
97,0.009364958761372666,40,49
72,0.009373396528968736,40,50
10,0.009386270307094047,40,51
12,0.009407722091603898,40,52
93,0.009450285466069408,40,53
24,0.00947597177810422,40,54
31,0.009491465330757398,40,55
28,0.009496974934241842,40,56
69,0.009521903145716437,40,57
81,0.009538515672175896,40,58
27,0.009552895471460876,40,59
56,0.009700107729862184,40,60
4,0.009724501774745375,40,61
77,0.009724701889958332,40,62
65,0.009733770925923979,40,63
62,0.009771447996218208,40,64
79,0.009773823613817845,40,65
88,0.00978514797048502,40,66
13,0.009803670944707021,40,67
89,0.00982662669596479,40,68
30,0.009861444219965931,40,69
22,0.009875938834186027,40,70
41,0.009907445461635023,40,71
111,0.009922649696805896,40,72
110,0.00995205948110478,40,73
8,0.00995669202810201,40,74
37,0.009971079861112675,40,75
34,0.010105088436196286,40,76
68,0.010112051295697255,40,77
1,0.010223670062919465,40,78
45,0.010238871197998378,40,79
51,0.010355280552008517,40,80
6,0.01056147456467238,40,81
94,0.010621627639495146,40,82
5,0.011006508753215849,40,83
38,0.01230736381933184,40,84
46,0.014342953863455521,40,85
3,0.03960273572716788,40,86
18,0.04298807856982134,40,87
112,0.06913893364970836,40,88
37,0.003967377877880596,41,1
23,0.004002647200243015,41,2
110,0.004027692565906071,41,3
77,0.0040770038859699875,41,4
13,0.004085114230053866,41,5
81,0.004088736745677557,41,6
79,0.004091684191151468,41,7
69,0.004100778111881254,41,8
51,0.004106340427441846,41,9
31,0.004106809079579166,41,10
34,0.004145655398557158,41,11
24,0.004146862666193685,41,12
75,0.004148837230266045,41,13
120,0.004149213698923071,41,14
90,0.004173146114187398,41,15
27,0.004179211920370962,41,16
4,0.004180883215510689,41,17
0,0.0041823524294484216,41,18
68,0.004186357765634918,41,19
117,0.0042210665521450474,41,20
16,0.00424630109755042,41,21
80,0.00424924372853086,41,22
1,0.004263940909864705,41,23
45,0.004274790390910832,41,24
72,0.004293771648031575,41,25
93,0.004308722435054646,41,26
82,0.004311960688954453,41,27
85,0.00431875655402203,41,28
8,0.004363648134396492,41,29
56,0.00436959505793999,41,30
28,0.0043739051715542265,41,31
113,0.004414060822736654,41,32
86,0.004425245874299155,41,33
74,0.004442219504953049,41,34
119,0.004447948983607453,41,35
19,0.004535763522260816,41,36
5,0.004573837130682268,41,37
63,0.004606543697955101,41,38
30,0.004629169325618188,41,39
65,0.0046426062850492,41,40
83,0.004654493429470108,41,41
87,0.004695218763701714,41,42
107,0.004701239376527888,41,43
47,0.004715586741476874,41,44
97,0.004802068278734972,41,45
12,0.004837152220768748,41,46
14,0.0048454616049827814,41,47
29,0.0049846338785519695,41,48
111,0.005254587748900086,41,49
22,0.005593224762498239,41,50
96,0.005856445897437834,41,51
48,0.006163963268377981,41,52
76,0.006219799378805235,41,53
116,0.006437790353385098,41,54
35,0.006726726771277836,41,55
55,0.006761106922767102,41,56
17,0.006762221351983011,41,57
73,0.006860433243938591,41,58
84,0.006920381083020843,41,59
102,0.00711489038286206,41,60
64,0.007256969608776198,41,61
62,0.007310773152556016,41,62
26,0.007569896439460044,41,63
42,0.007617889224030394,41,64
44,0.007707456376296218,41,65
2,0.008302183964632448,41,66
10,0.008368375197982392,41,67
88,0.008540064289757288,41,68
25,0.008686878518368357,41,69
7,0.008773394633608822,41,70
89,0.009627018587861302,41,71
101,0.009974619414214958,41,72
9,0.010293243149935072,41,73
78,0.010295697714031826,41,74
114,0.010679054489755258,41,75
95,0.010740133644788652,41,76
33,0.010845588110073523,41,77
106,0.011428925546910551,41,78
11,0.011627402188577607,41,79
6,0.013399714022204634,41,80
98,0.013919492503844944,41,81
40,0.016045665241261164,41,82
38,0.020466197580305212,41,83
46,0.022338966311733266,41,84
94,0.02344711555903012,41,85
18,0.05480488278845508,41,86
3,0.060205556321471176,41,87
112,0.08217604483066432,41,88
96,0.004482759878799425,42,1
63,0.004498342953852319,42,2
29,0.0045785169895579125,42,3
97,0.004589828894589698,42,4
116,0.004620782491399078,42,5
47,0.0046918736510214165,42,6
87,0.0047872813342914045,42,7
44,0.004800863933190458,42,8
107,0.004831279252694776,42,9
79,0.0049051636350186945,42,10
93,0.004945574500557548,42,11
77,0.004959128260617396,42,12
0,0.004959586365640423,42,13
82,0.0049791685738085345,42,14
120,0.004997892951045246,42,15
102,0.005000198473053996,42,16
27,0.005038484631283202,42,17
86,0.005065499617488478,42,18
119,0.005080709060094057,42,19
22,0.005102356746675141,42,20
19,0.0051051792079158664,42,21
65,0.005107977661367502,42,22
55,0.005129742059028497,42,23
31,0.005170675863159446,42,24
69,0.005179289707304635,42,25
83,0.005182301355944219,42,26
41,0.005202394106544994,42,27
81,0.005254699050129541,42,28
113,0.005268322868100306,42,29
72,0.0052838360155600395,42,30
90,0.005320499622715857,42,31
62,0.00532990825695645,42,32
35,0.005349260908297571,42,33
37,0.005356363122263841,42,34
117,0.005380805496859042,42,35
23,0.005389780040115477,42,36
13,0.005398759400320974,42,37
16,0.0054120153591162845,42,38
84,0.005420157181651786,42,39
80,0.00546435920281485,42,40
75,0.005484241408712398,42,41
85,0.005485335578952477,42,42
48,0.0055627571655381125,42,43
76,0.005573488242860636,42,44
14,0.005581741913219362,42,45
74,0.005604346768697033,42,46
64,0.005605355402890977,42,47
110,0.0056084536236937765,42,48
2,0.0056596164294595575,42,49
24,0.005701872909888772,42,50
73,0.005756887070325067,42,51
8,0.005780725109848062,42,52
4,0.0058089827252563175,42,53
51,0.0058260421416956865,42,54
30,0.0058621233451695565,42,55
28,0.0058684212307289485,42,56
56,0.0058779872727712235,42,57
111,0.005888951043625523,42,58
68,0.005961525159032366,42,59
45,0.00604164059107104,42,60
17,0.006076694555033346,42,61
1,0.006095827584036817,42,62
34,0.006097924088417805,42,63
101,0.006118786017699218,42,64
33,0.006203335532086185,42,65
12,0.006363955294702017,42,66
26,0.006507369772508764,42,67
95,0.0067369954822076306,42,68
5,0.006930991399320852,42,69
114,0.007230347756796096,42,70
25,0.007253994738019687,42,71
10,0.007337643799544713,42,72
7,0.007347141470100627,42,73
88,0.007682407789319834,42,74
89,0.008217542177059611,42,75
98,0.00853466181592788,42,76
11,0.008662259068241696,42,77
106,0.008965095144302104,42,78
9,0.009214433853856674,42,79
78,0.009655597533864801,42,80
40,0.010573306069227462,42,81
6,0.010932767858873316,42,82
94,0.015009353226241196,42,83
46,0.015637746264034247,42,84
38,0.01590627767840458,42,85
3,0.04314645271834738,42,86
18,0.05163867838299807,42,87
112,0.0786098419857314,42,88
76,0.004203273848946587,44,1
107,0.00438912280203696,44,2
63,0.00446795150502477,44,3
19,0.0045036558355259215,44,4
47,0.004504799322777586,44,5
120,0.004542706146965836,44,6
113,0.004584226637875277,44,7
87,0.004637874491000282,44,8
74,0.0047042775659996705,44,9
117,0.0047092378669174595,44,10
31,0.004713689547210742,44,11
82,0.004737585834434399,44,12
81,0.004763359700408087,44,13
29,0.00477281799018725,44,14
86,0.004777603133668484,44,15
16,0.004798656785808153,44,16
102,0.004818303325012763,44,17
72,0.004836224340233675,44,18
69,0.004855981871673021,44,19
27,0.0048682052854139846,44,20
93,0.004880530971903663,44,21
65,0.0049486743749814766,44,22
80,0.004955945848102328,44,23
13,0.005033135661285382,44,24
77,0.005038921638972016,44,25
116,0.005077034282811144,44,26
30,0.005102735486281262,44,27
1,0.005117027547530184,44,28
0,0.005139087632498263,44,29
41,0.005158101293672779,44,30
75,0.005163073203107937,44,31
4,0.005205559892986433,44,32
28,0.00522554098957595,44,33
85,0.005228488934721831,44,34
23,0.0052412710390487005,44,35
24,0.005246421621139752,44,36
17,0.005250283672806,44,37
110,0.00526104093855162,44,38
8,0.005288089573270427,44,39
64,0.005329312660140917,44,40
68,0.005357934512339346,44,41
45,0.005386704341389326,44,42
97,0.00548759419808853,44,43
51,0.005522840978159915,44,44
119,0.0055493020641259605,44,45
14,0.005556227941036163,44,46
56,0.005566297922843799,44,47
96,0.005584467727472897,44,48
83,0.005620596691650381,44,49
90,0.005656384112755486,44,50
111,0.005665290769468534,44,51
79,0.005669972965618109,44,52
35,0.0057318559174511785,44,53
5,0.005824203677558204,44,54
37,0.005825193052116151,44,55
34,0.005834570513189474,44,56
48,0.005871852380101794,44,57
12,0.005873354878799364,44,58
95,0.005914119930251482,44,59
73,0.006022057102317402,44,60
2,0.006190845817190205,44,61
42,0.00624038034748442,44,62
22,0.006500864083043734,44,63
26,0.006554675315115777,44,64
84,0.006637588631643654,44,65
10,0.0068842845094452265,44,66
55,0.006890981483154479,44,67
62,0.007125444746164722,44,68
88,0.007142498199651404,44,69
101,0.007469724790661991,44,70
33,0.007477827781037116,44,71
11,0.0075942246428113425,44,72
7,0.0077024867455349755,44,73
78,0.007750069308925189,44,74
89,0.00790372980147358,44,75
25,0.008304670031990868,44,76
114,0.009139262119456482,44,77
9,0.009331939408151024,44,78
98,0.009893898235687315,44,79
106,0.009937362805509387,44,80
40,0.010387858210023526,44,81
6,0.012158554522828657,44,82
38,0.012626017642080045,44,83
46,0.016608912966815992,44,84
94,0.017164757149359944,44,85
18,0.044846469269887,44,86
3,0.047218699450915946,44,87
112,0.06935391783658873,44,88
116,0.006129238230887291,45,1
35,0.006269479528781652,45,2
101,0.006349943018456039,45,3
64,0.006499859435744826,45,4
102,0.006533669355457072,45,5
40,0.006762294337151031,45,6
95,0.006841195171000014,45,7
73,0.006962965282979239,45,8
42,0.0070199393102676755,45,9
44,0.0070236312262033085,45,10
2,0.007120328934626108,45,11
25,0.007136798514004283,45,12
84,0.007169970352762123,45,13
87,0.007320269086717013,45,14
47,0.007328955918260105,45,15
76,0.007344755382981405,45,16
114,0.007357114790676245,45,17
63,0.007387577424228908,45,18
17,0.007390965326596999,45,19
33,0.007440821422317723,45,20
106,0.00755450714439021,45,21
48,0.007604912850128875,45,22
96,0.007684301413296679,45,23
83,0.007834951020753156,45,24
86,0.00783708169851094,45,25
119,0.007888195567149703,45,26
55,0.007963378088468476,45,27
26,0.007970381362473411,45,28
98,0.007985469388759214,45,29
107,0.008002328808096704,45,30
29,0.008100761601215645,45,31
113,0.008276304089214537,45,32
0,0.008311755290459244,45,33
14,0.00831436396825247,45,34
85,0.008347882606530854,45,35
10,0.008352221777286117,45,36
82,0.008365179387144206,45,37
16,0.008403242521797472,45,38
